10 24.01808214340232
12 31.885270242183463
14 41.019921414189355
16 55.12704973027181
18 67.69782157265087
20 80.40249783141536
22 85.9407675065601
24 95.89107911011888
26 104.25416622706089
28 118.97136893194315
30 132.11684487047094
