10.000000   32.227611 
12.000000   42.539807 
14.000000   114.633032 
16.000000   293.611294 
18.000000   -167.476046 
20.000000   -222.142727 
22.000000   122.902911 
24.000000   162.699198 
26.000000   -5.041955 
28.000000   169.566014 
