0.0	0.0	0.0
-0.08132834540766957	0.0	0.08132834540766957
-0.1305174605717285	0.0	0.1305174605717285
-0.1549411798160536	0.0	0.1549411798160536
-0.161164434613531	0.0	0.161164434613531
-0.1547799378265561	0.0	0.1547799378265561
-0.14036238898463396	0.0	0.14036238898463396
-0.12150445576611509	0.0	0.12150445576611509
-0.10090521496672587	0.0	0.10090521496672587
-0.08048796534069581	0.0	0.08048796534069581
-0.06153001240288837	0.0	0.06153001240288837
-0.04479197753389974	0.0	0.04479197753389974
-0.03063831863097866	0.0	0.03063831863097866
-0.019144065729788964	0.0	0.019144065729788964
-0.010185325194843256	0.0	0.010185325194843256
-0.00351297574467506	0.0	0.00351297574467506
0.0011897293707287123	0.0	-0.0011897293707287123
0.0042641210919503346	0.0	-0.0042641210919503346
0.006045652884920707	0.0	-0.006045652884920707
0.006843866643337109	0.0	-0.006843866643337109
0.006930660607076478	0.0	-0.006930660607076478
0.0065348907250475765	0.0	-0.0065348907250475765
0.005841571056803217	0.0	-0.005841571056803217
0.00499420937472184	0.0	-0.00499420937472184
0.004099091374952476	0.0	-0.004099091374952476
0.003230590469408351	0.0	-0.003230590469408351
0.0024368172605506266	0.0	-0.0024368172605506266
0.001745126678811607	0.0	-0.001745126678811607
0.0011671689978071142	0.0	-0.0011671689978071142
0.0007033042664980336	0.0	-0.0007033042664980336
0.0003463008871774512	0.0	-0.0003463008871774512
8.431208981467214e-5	0.0	-8.431208981467214e-5
-9.682658950098822e-5	0.0	9.682658950098822e-5
-0.00021190545664884444	0.0	0.00021190545664884444
-0.00027516558535824724	0.0	0.00027516558535824724
-0.0002995471154913328	0.0	0.0002995471154913328
-0.0002962705818572061	0.0	0.0002962705818572061
-0.0002746689025071786	0.0	0.0002746689025071786
-0.0002421983936617616	0.0	0.0002421983936617616
-0.00020456906831373486	0.0	0.00020456906831373486
-0.00016594635867465054	0.0	0.00016594635867465054
-0.00012918750288699033	0.0	0.00012918750288699033
-9.608568485398854e-5	0.0	9.608568485398854e-5
-6.760338028564024e-5	0.0	6.760338028564024e-5
-4.408318358039462e-5	0.0	4.408318358039462e-5
-2.542973076209216e-5	0.0	2.542973076209216e-5
-1.1260331798105078e-5	0.0	1.1260331798105078e-5
-1.0247619596985113e-6	0.0	1.0247619596985113e-6
5.903466314374963e-6	0.0	-5.903466314374963e-6
1.0160926937765467e-5	0.0	-1.0160926937765467e-5
1.2349260111843185e-5	0.0	-1.2349260111843185e-5
1.3007282588402803e-5	0.0	-1.3007282588402803e-5
1.2596407477177962e-5	0.0	-1.2596407477177962e-5
1.1495940692448332e-5	0.0	-1.1495940692448332e-5
1.000530598569176e-5	0.0	-1.000530598569176e-5
8.350768611492902e-6	0.0	-8.350768611492902e-6
6.694734125781682e-6	0.0	-6.694734125781682e-6
5.146164287220177e-6	0.0	-5.146164287220177e-6
3.77105954668827e-6	0.0	-3.77105954668827e-6
2.6022995821342514e-6	0.0	-2.6022995821342514e-6
1.6484089756198185e-6	0.0	-1.6484089756198185e-6
9.010282507298823e-7	0.0	-9.010282507298823e-7
3.4102774346108466e-7	0.0	-3.4102774346108466e-7
-5.6688713723927055e-8	0.0	5.6688713723927055e-8
-3.1957298764872885e-7	0.0	3.1957298764872885e-7
-4.74857954591674e-7	0.0	4.74857954591674e-7
-5.478459776868583e-7	0.0	5.478459776868583e-7
-5.608880852171353e-7	0.0	5.608880852171353e-7
-5.328930021080819e-7	0.0	5.328930021080819e-7
-4.79223510468098e-7	0.0	4.79223510468098e-7
-4.11859232807764e-7	0.0	4.11859232807764e-7
-3.397273416242073e-7	0.0	3.397273416242073e-7
-2.691241723293635e-7	0.0	2.691241723293635e-7
-2.0417015539154563e-7	0.0	2.0417015539154563e-7
-1.4725728552638342e-7	0.0	1.4725728552638342e-7
-9.946227964909121e-8	0.0	9.946227964909121e-8
-6.090967398565152e-8	0.0	6.090967398565152e-8
-3.1077581991308285e-8	0.0	3.1077581991308285e-8
-9.04498989689436e-9	0.0	9.04498989689436e-9
6.316333794343136e-9	0.0	-6.316333794343136e-9
1.6199625021578653e-8	0.0	-1.6199625021578653e-8
2.1763538040741494e-8	0.0	-2.1763538040741494e-8
2.406765590524521e-8	0.0	-2.406765590524521e-8
2.4035750888521455e-8	0.0	-2.4035750888521455e-8
2.2440052645270217e-8	0.0	-2.2440052645270217e-8
1.9900628696888166e-8	0.0	-1.9900628696888166e-8
1.6894935588166645e-8	0.0	-1.6894935588166645e-8
1.3773562059985726e-8	0.0	-1.3773562059985726e-8
1.0779091696301973e-8	0.0	-1.0779091696301973e-8
8.065821137463774e-9	0.0	-8.065821137463774e-9
5.718760278435067e-9	0.0	-5.718760278435067e-9
3.770906677851596e-9	0.0	-3.770906677851596e-9
2.218231683778884e-9	0.0	-2.218231683778884e-9
1.0321511047798064e-9	0.0	-1.0321511047798064e-9
1.6949290789496427e-10	0.0	-1.6949290789496427e-10
-4.1986574818380777e-10	0.0	4.1986574818380777e-10
-7.874239874171091e-10	0.0	7.874239874171091e-10
-9.822303553014247e-10	0.0	9.822303553014247e-10
-1.0484781069787773e-9	0.0	1.0484781069787773e-9
-1.0242112961073475e-9	0.0	1.0242112961073475e-9
-9.408602053126637e-10	0.0	9.408602053126637e-10
